episode,reward_total,reward_leader,reward_follower,timesteps,wall_time
633,987.68,990.01,-2.33,28,1193.6
634,991.48,992.51,-1.03,32,1194.5
635,985.99,987.93,-1.94,24,1195.1
636,980.65,985.24,-4.59,40,1196.1
637,983.04,988.00,-4.96,34,1197.0
638,989.48,991.10,-1.62,26,1197.7
639,984.20,987.31,-3.10,36,1198.7
640,986.32,989.07,-2.75,23,1199.3
641,980.99,983.61,-2.62,30,1200.1
642,993.59,994.99,-1.41,21,1200.6
643,979.04,982.69,-3.66,52,1202.0
644,991.99,993.48,-1.49,25,1202.7
645,986.76,988.75,-1.99,36,1203.6
646,987.23,989.62,-2.39,25,1204.2
647,989.74,991.66,-1.92,33,1205.1
648,985.25,989.83,-4.58,27,1205.8
649,993.11,994.42,-1.31,21,1206.3
650,992.40,993.48,-1.08,27,1206.9
651,985.33,987.59,-2.26,28,1207.7
652,991.51,993.09,-1.58,28,1208.5
653,986.97,989.90,-2.93,30,1209.3
654,984.69,988.42,-3.73,28,1210.0
655,989.56,990.85,-1.28,36,1211.0
656,983.48,987.03,-3.55,37,1211.9
657,988.36,990.66,-2.30,34,1212.8
658,-508.64,-507.55,-1.09,10,1213.0
659,985.73,988.52,-2.79,34,1214.0
660,995.62,993.64,1.98,34,1214.8
661,992.80,993.88,-1.08,29,1215.6
662,-523.11,-520.06,-3.05,23,1216.2
663,989.70,991.70,-2.00,29,1217.0
664,-503.95,-503.47,-0.49,5,1217.2
665,985.43,988.22,-2.79,39,1218.2
666,-508.33,-507.08,-1.26,8,1218.4
667,-508.11,-507.02,-1.09,9,1218.6
668,994.31,995.39,-1.08,20,1219.1
669,993.70,994.45,-0.75,26,1219.8
670,985.45,988.20,-2.75,34,1220.7
671,-507.20,-506.37,-0.83,12,1221.0
672,989.16,990.86,-1.70,34,1221.9
673,1009.14,1000.90,8.25,29,1222.6
674,993.22,994.30,-1.08,23,1223.2
675,991.37,993.10,-1.74,30,1224.0
676,-505.38,-504.99,-0.39,11,1224.3
677,983.81,986.75,-2.94,26,1225.1
678,993.80,994.86,-1.06,21,1225.6
679,-506.17,-505.81,-0.36,7,1225.8
680,990.73,992.11,-1.38,32,1226.6
681,971.87,979.65,-7.78,33,1227.5
682,992.60,993.87,-1.27,24,1228.1
683,989.63,990.78,-1.16,37,1229.1
684,991.64,993.69,-2.05,22,1229.7
685,987.88,987.90,-0.02,41,1230.8
686,990.85,992.75,-1.90,25,1231.4
687,988.84,990.07,-1.23,40,1232.5
688,980.31,984.22,-3.92,30,1233.2
689,989.39,990.26,-0.87,34,1234.1
690,988.54,991.92,-3.38,22,1234.7
691,986.94,988.15,-1.20,34,1235.6
692,980.25,984.61,-4.37,29,1236.4
693,980.32,986.44,-6.12,23,1237.0
694,982.04,985.95,-3.91,43,1238.1
695,983.39,985.32,-1.93,32,1238.9
696,984.49,987.50,-3.01,28,1239.7
697,984.67,989.11,-4.44,30,1240.5
698,991.59,994.13,-2.54,19,1241.0
699,-505.52,-504.93,-0.60,9,1241.2
700,-509.29,-508.51,-0.77,14,1241.5
701,979.74,987.05,-7.31,26,1242.2
702,985.00,987.33,-2.33,26,1242.9
703,-504.91,-504.50,-0.41,9,1243.2
704,990.84,992.21,-1.38,31,1243.9
705,990.12,992.13,-2.00,26,1244.6
706,985.34,985.61,-0.27,36,1245.5
707,-507.48,-506.45,-1.04,7,1245.7
708,1004.18,996.69,7.49,31,1246.4
709,984.34,987.03,-2.69,27,1247.1
710,986.42,988.64,-2.22,39,1248.1
711,986.83,989.85,-3.03,33,1249.0
712,991.06,992.11,-1.05,33,1249.9
713,987.56,990.26,-2.71,33,1250.8
714,993.24,994.54,-1.30,21,1251.4
715,986.60,988.61,-2.01,40,1252.4
716,984.23,987.61,-3.38,43,1253.4
717,992.84,993.87,-1.04,25,1254.1
718,992.11,992.83,-0.72,25,1254.8
719,992.19,993.24,-1.05,28,1255.5
720,982.19,984.46,-2.27,31,1256.3
721,989.58,991.17,-1.59,27,1257.0
722,-515.41,-512.67,-2.74,20,1257.5
723,-507.51,-506.92,-0.60,15,1257.9
724,985.86,987.83,-1.97,40,1258.9
725,991.74,992.92,-1.18,28,1259.6
726,-506.49,-506.00,-0.49,13,1260.0
727,982.60,984.68,-2.08,31,1260.8
728,984.35,986.40,-2.05,45,1261.9
729,989.61,992.38,-2.77,23,1262.5
730,-504.56,-503.75,-0.80,5,1262.7
731,991.34,992.41,-1.07,32,1263.5
732,986.40,988.93,-2.53,25,1264.2
733,995.60,995.63,-0.02,23,1264.8
734,-504.31,-503.95,-0.36,7,1265.0
735,979.66,981.35,-1.68,34,1265.9
736,986.07,989.06,-2.99,23,1266.5
737,984.83,988.73,-3.90,29,1267.2
738,-508.27,-507.25,-1.02,10,1267.5
739,989.21,991.77,-2.56,27,1268.2
740,977.91,981.54,-3.63,57,1269.7
741,943.72,950.43,-6.71,60,1271.3
742,971.64,974.33,-2.69,67,1273.1
743,986.38,988.05,-1.67,31,1273.9
744,986.06,988.68,-2.62,38,1274.9
745,-506.78,-506.15,-0.63,8,1275.1
746,986.88,989.85,-2.97,32,1275.9
747,-512.80,-510.51,-2.28,16,1276.3
748,982.93,985.86,-2.93,29,1277.1
749,986.60,989.62,-3.02,30,1277.9
750,988.43,989.86,-1.43,38,1278.9
751,989.09,990.75,-1.66,21,1279.4
752,-503.06,-502.99,-0.07,5,1279.6
753,982.15,983.97,-1.83,28,1280.3
754,-509.49,-508.19,-1.31,12,1280.6
755,980.25,987.52,-7.27,26,1281.2
756,987.50,988.35,-0.86,21,1281.8
757,962.78,970.51,-7.73,40,1282.8
758,980.72,983.35,-2.63,27,1283.5
759,-509.24,-507.72,-1.52,14,1283.9
760,978.68,984.85,-6.17,40,1284.9
761,992.39,993.83,-1.44,25,1285.6
762,974.76,980.78,-6.02,24,1286.2
763,990.78,993.38,-2.60,21,1286.8
764,-506.56,-505.89,-0.67,7,1287.0
765,980.93,983.57,-2.64,33,1287.8
766,-503.80,-503.57,-0.22,6,1288.0
767,988.11,990.78,-2.67,29,1288.8
768,987.81,990.21,-2.40,38,1289.8
769,991.62,992.86,-1.24,27,1290.5
770,992.66,994.23,-1.56,22,1291.0
771,986.47,989.44,-2.98,32,1291.9
772,986.91,988.22,-1.31,43,1293.0
773,990.74,992.28,-1.55,27,1293.7
774,989.06,989.54,-0.48,24,1294.3
775,987.30,990.11,-2.81,20,1294.8
776,989.89,991.11,-1.22,30,1295.5
777,982.62,985.33,-2.71,24,1296.1
778,986.45,987.99,-1.54,34,1297.0
779,987.11,989.69,-2.58,33,1297.9
780,-505.36,-504.73,-0.63,8,1298.1
781,975.76,983.37,-7.61,40,1299.2
782,992.22,990.46,1.76,28,1299.9
783,980.23,983.23,-3.00,40,1301.0
784,988.96,990.81,-1.86,34,1301.8
785,989.31,991.82,-2.50,26,1302.5
786,983.35,987.05,-3.70,21,1303.1
787,976.45,979.65,-3.20,32,1303.9
788,-504.17,-503.74,-0.43,6,1304.0
789,999.62,995.18,4.44,34,1304.9
790,988.99,990.32,-1.33,37,1305.8
791,992.30,993.61,-1.31,24,1306.5
792,987.34,988.90,-1.56,22,1307.0
793,993.85,994.49,-0.63,25,1307.7
794,987.18,989.75,-2.57,32,1308.5
795,-504.65,-504.17,-0.47,7,1308.7
796,-514.25,-512.71,-1.54,22,1309.3
797,-505.24,-504.78,-0.46,4,1309.4
798,-505.22,-504.40,-0.82,7,1309.6
799,986.75,988.83,-2.08,36,1310.5
800,-507.07,-506.14,-0.93,7,1310.7
801,980.07,981.10,-1.03,42,1311.9
802,982.01,984.53,-2.53,27,1312.6
803,991.61,993.19,-1.58,25,1313.3
804,988.79,990.97,-2.18,32,1314.1
805,-506.57,-506.34,-0.23,10,1314.3
806,987.42,989.83,-2.41,35,1315.2
807,987.42,988.51,-1.09,27,1315.9
808,985.29,989.09,-3.80,35,1316.7
809,-502.48,-503.09,0.61,7,1316.9
810,991.24,992.91,-1.67,26,1317.6
811,978.65,981.16,-2.50,37,1318.6
812,991.19,991.90,-0.71,33,1319.5
813,-505.60,-504.81,-0.79,8,1319.7
814,-505.20,-505.08,-0.12,6,1319.8
815,993.97,993.87,0.11,26,1320.5
816,989.23,991.38,-2.15,27,1321.2
817,977.52,983.13,-5.61,42,1322.3
818,989.32,992.23,-2.91,23,1322.9
819,978.45,981.03,-2.58,29,1323.7
820,-505.11,-504.12,-0.99,6,1323.8
821,982.49,985.47,-2.98,24,1324.5
822,981.21,983.74,-2.53,35,1325.4
823,988.73,991.10,-2.37,32,1326.2
824,-504.41,-504.08,-0.32,8,1326.4
825,-503.56,-503.42,-0.14,6,1326.6
826,990.76,991.13,-0.37,32,1327.4
827,998.21,996.87,1.33,22,1328.0
828,992.93,991.67,1.25,21,1328.5
829,991.49,992.71,-1.22,30,1329.4
830,995.25,992.95,2.29,25,1330.0
831,986.88,988.47,-1.59,23,1330.6
832,989.72,992.67,-2.95,23,1331.2
833,987.46,989.04,-1.58,22,1331.7
834,988.94,991.29,-2.34,28,1332.4
835,985.26,987.03,-1.78,21,1333.0
836,985.40,986.32,-0.92,23,1333.6
837,-506.65,-506.09,-0.56,8,1333.8
838,991.82,993.48,-1.66,24,1334.4
839,981.18,983.57,-2.39,35,1335.3
840,990.83,993.01,-2.18,25,1336.0
841,986.11,989.28,-3.17,33,1336.8
842,973.70,978.10,-4.39,34,1337.7
843,-505.39,-504.59,-0.80,8,1337.9
844,-543.08,-540.71,-2.37,48,1339.2
845,990.00,991.16,-1.16,35,1340.2
846,979.06,981.06,-2.00,34,1341.1
847,976.36,980.09,-3.72,49,1342.4
848,986.31,988.32,-2.00,41,1343.4
849,-507.23,-506.13,-1.10,11,1343.7
850,989.97,991.76,-1.79,29,1344.5
851,988.69,990.85,-2.16,29,1345.3
852,991.95,993.20,-1.25,26,1346.0
853,-509.44,-508.69,-0.75,14,1346.3
854,993.96,992.10,1.87,29,1347.0
855,989.28,991.29,-2.01,30,1347.8
856,946.19,956.00,-9.81,76,1349.7
857,986.18,988.75,-2.57,26,1350.4
858,989.81,992.27,-2.46,24,1351.0
859,986.16,989.84,-3.68,31,1351.9
860,987.03,989.20,-2.17,24,1352.5
861,984.76,987.83,-3.07,40,1353.6
862,-507.67,-506.79,-0.88,9,1353.8
863,991.11,992.80,-1.69,28,1354.6
864,-507.28,-506.42,-0.86,8,1354.8
865,989.94,991.68,-1.74,29,1355.5
866,989.43,990.95,-1.52,21,1356.1
867,990.42,992.35,-1.93,27,1356.7
868,-508.49,-507.64,-0.84,12,1357.0
869,989.23,991.33,-2.10,28,1357.8
870,982.26,984.46,-2.20,31,1358.5
871,990.01,991.64,-1.62,27,1359.3
872,993.56,994.65,-1.09,22,1359.8
873,989.07,991.47,-2.40,32,1360.6
874,992.28,994.04,-1.76,22,1361.2
875,1004.92,999.88,5.04,26,1361.9
876,-505.72,-504.90,-0.82,8,1362.1
877,-508.65,-507.96,-0.69,13,1362.4
878,992.07,993.12,-1.05,31,1363.3
879,-508.52,-507.25,-1.27,9,1363.5
880,1002.30,998.02,4.29,27,1364.2
881,989.69,991.34,-1.65,34,1365.1
882,-509.83,-508.91,-0.92,14,1365.4
883,993.09,994.04,-0.95,25,1366.1
884,1002.40,998.53,3.87,25,1366.8
885,991.27,992.39,-1.12,32,1367.6
886,987.18,990.36,-3.18,30,1368.3
887,984.51,987.76,-3.25,37,1369.3
888,989.03,991.50,-2.47,29,1370.1
889,987.80,990.11,-2.30,21,1370.6
890,986.59,989.40,-2.81,22,1371.2
891,987.93,990.63,-2.70,23,1371.8
892,992.93,994.26,-1.33,22,1372.4
893,-505.13,-504.54,-0.59,8,1372.6
894,984.79,987.36,-2.58,26,1373.3
895,-506.66,-505.24,-1.42,8,1373.5
896,975.21,977.29,-2.07,46,1374.7
897,980.57,985.26,-4.68,39,1375.7
898,-504.26,-503.78,-0.48,6,1375.9
899,989.95,991.32,-1.37,35,1376.9
900,989.68,991.51,-1.83,33,1377.7
901,992.84,994.27,-1.43,22,1378.3
902,994.22,995.13,-0.91,21,1378.9
903,-512.87,-512.15,-0.71,24,1379.5
904,978.09,979.90,-1.81,28,1380.3
905,992.41,993.53,-1.12,25,1381.0
906,984.35,986.64,-2.29,21,1381.6
907,988.50,990.58,-2.08,29,1382.3
908,982.66,984.78,-2.12,21,1382.9
909,-505.30,-504.48,-0.82,7,1383.1
910,990.75,992.89,-2.15,26,1383.8
911,991.66,992.42,-0.76,34,1384.7
912,984.63,987.76,-3.13,28,1385.4
913,-505.50,-504.78,-0.72,8,1385.6
914,946.91,951.60,-4.70,69,1387.5
915,989.21,990.40,-1.19,38,1388.5
916,986.82,990.22,-3.40,28,1389.3
917,994.28,995.48,-1.20,20,1389.8
918,984.04,985.67,-1.63,28,1390.5
919,992.30,993.60,-1.30,25,1391.1
920,989.95,991.54,-1.60,31,1391.9
921,989.65,990.68,-1.03,38,1392.9
922,985.44,987.71,-2.26,23,1393.6
923,989.12,991.98,-2.86,25,1394.2
924,992.20,993.58,-1.38,25,1394.9
925,960.05,971.37,-11.33,37,1395.8
926,983.12,985.60,-2.49,45,1397.1
927,984.70,989.15,-4.45,29,1397.8
928,993.12,994.88,-1.76,19,1398.4
929,990.72,993.23,-2.51,21,1398.9
930,988.76,991.82,-3.07,24,1399.5
931,990.53,993.12,-2.59,22,1400.1
932,-507.06,-506.27,-0.79,7,1400.3
933,988.09,990.76,-2.67,28,1401.0
934,985.80,987.23,-1.44,45,1402.2
935,980.64,982.07,-1.44,35,1403.0
936,985.68,987.58,-1.91,26,1403.7
937,-506.45,-505.91,-0.55,7,1403.9
938,980.06,986.31,-6.26,32,1404.8
939,987.14,990.33,-3.18,28,1405.5
940,982.22,986.66,-4.44,35,1406.4
941,991.02,992.75,-1.74,28,1407.2
942,985.51,988.81,-3.30,34,1408.1
943,985.56,987.39,-1.83,21,1408.7
944,-506.92,-506.50,-0.42,9,1408.9
945,986.23,988.78,-2.55,24,1409.5
946,1003.22,999.43,3.78,22,1410.1
947,978.92,982.02,-3.10,39,1411.2
948,993.37,994.30,-0.94,24,1411.8
949,979.34,981.64,-2.30,36,1412.8
950,985.55,988.28,-2.73,34,1413.7
951,992.97,993.78,-0.80,26,1414.4
952,983.58,986.98,-3.40,22,1414.9
953,-511.80,-510.60,-1.20,13,1415.3
954,999.70,997.75,1.95,22,1415.8
955,992.66,994.79,-2.13,17,1416.2
956,-508.55,-507.84,-0.70,13,1416.6
957,986.96,988.51,-1.55,24,1417.2
958,984.35,988.64,-4.28,31,1418.1
959,-503.72,-503.18,-0.54,4,1418.2
960,984.61,989.26,-4.65,29,1418.9
961,991.39,993.60,-2.21,21,1419.5
962,-513.51,-512.14,-1.37,21,1420.1
963,992.59,994.11,-1.52,22,1420.6
964,-504.72,-504.00,-0.72,6,1420.8
965,993.68,994.49,-0.81,22,1421.4
966,988.76,991.32,-2.56,29,1422.1
967,987.67,989.78,-2.11,23,1422.8
968,-507.20,-505.94,-1.26,10,1423.0
969,992.25,994.15,-1.90,21,1423.6
970,988.94,991.06,-2.12,29,1424.4
971,990.29,991.08,-0.80,31,1425.2
972,-506.18,-505.25,-0.93,9,1425.5
973,-510.98,-508.95,-2.04,16,1425.9
974,989.46,991.38,-1.92,29,1426.7
975,981.90,984.74,-2.84,47,1428.0
976,990.73,992.47,-1.74,27,1428.7
977,985.25,989.11,-3.86,29,1429.5
978,990.06,992.17,-2.10,27,1430.1
979,995.27,992.99,2.28,39,1431.1
980,991.41,992.94,-1.53,28,1431.8
981,990.61,992.17,-1.55,28,1432.6
982,986.93,989.07,-2.14,35,1433.5
983,988.09,991.09,-3.01,27,1434.2
984,988.31,989.98,-1.67,34,1435.1
985,991.00,993.65,-2.65,19,1435.6
986,992.13,993.86,-1.73,22,1436.2
987,989.85,992.34,-2.49,19,1436.7
988,989.19,990.04,-0.85,21,1437.3
989,992.66,993.53,-0.88,26,1438.0
990,984.44,987.13,-2.69,36,1439.0
991,991.29,992.20,-0.91,33,1439.8
992,992.49,993.43,-0.94,21,1440.4
993,-503.71,-503.50,-0.20,6,1440.5
994,992.70,994.26,-1.56,21,1441.1
995,983.60,986.93,-3.33,27,1441.8
996,984.66,987.04,-2.37,41,1442.9
997,988.21,990.57,-2.36,30,1443.7
998,-505.49,-504.71,-0.77,8,1444.0
999,991.73,992.64,-0.91,28,1444.7
